id,host_id
23052180,9864136
23052964,9864136
23053294,7051379
23053597,158540605
23053827,171107511
23054077,1655982
23054329,16963843
23054586,170294800
23054855,7216788
23055816,169704873
23056637,80651652
23058456,171154086
23058686,4445657
23059062,6966161
23059611,12502207
23060192,19930911
23060372,12554853
23061070,49831860
23061112,31315978
23062475,8108429
23062725,179246
23062969,9937471
23063403,22375303
23064260,19849721
23070522,60373268
23071191,92192182
23071774,93263
23072308,92192182
23072371,65171233
23072631,76428733
23072853,87830046
23074259,94214493
23074722,94214493
23075778,2786998
23076745,131476068
23076968,64206316
23077040,171339086
23077115,158625100
23077687,2616981
23078073,171352111
23078172,43352661
23078446,86771798
23080356,161846641
23084751,67375976
23085504,24796602
23086483,86771798
23087403,5788047
23088623,47104818
23088777,47104818
23088947,46660053
23089441,12872352
23090298,171483814
23090632,171488589
23090887,116365995
23091135,5117805
23091139,66230837
23091275,49258234
23091460,104425922
23092112,142144113
23092889,2213846
23093320,171522181
23094550,7269534
23096661,490608
23097802,142447586
23100862,142447586
23100931,6309691
23102299,142447586
23103116,171629811
23104347,21784559
23105516,82889379
23105764,156948703
23106013,9318816
23106106,32718658
23106220,55468128
23106361,171660157
23106431,55468128
23106518,171668854
23106900,72491205
23107316,171678641
23108435,146172048
23108652,7460552
23108877,47023469
23109325,86575539
23109329,1577803
23110037,130972997
23110266,108029974
23111211,30672354
23111561,30486909
23116453,121379512
23118522,8959179
23120062,3324577
23120142,133602911
23120678,4757826
23122597,79305630
23122670,10918472
23123189,101067646
23124338,171830071
23126553,171854639
23126790,1975628
23126850,12873109
23127656,171858908
23127964,5849048
23128067,22313730
23128247,140293912
23128460,5669820
23129639,161349813
23129919,171888683
23130144,11696537
23131011,127586030
23131033,137292249
23131155,45735959
23131354,109719378
23131463,15901859
23131496,99683151
23136074,171939378
23139166,4316650
23139647,11305944
23142074,818585
23142952,6501039
23143173,94263025
23144059,7990635
23145289,11951436
23147603,12233355
23148112,7875272
23149641,171939378
23150033,172067924
23151066,5640467
23154138,3202437
23156950,172130647
23158057,4023251
23158770,172145021
23160162,71840935
23161182,6577580
23163660,172189639
23164537,172186369
23166224,842091
23166555,162153626
23166556,625092
23166697,21485411
23166922,7411846
23168904,172240638
23169146,51260506
23170204,86527607
23170592,40317143
23171129,21689645
23171917,10457196
23172490,117108525
23177964,56276728
23179415,169851445
23183557,40511631
23184420,170263842
23184752,172366460
23184876,7807118
23185690,155618754
23188573,132883674
23188871,132883674
23189933,38672377
23190292,13900556
23191484,4249379
23195752,5162192
23199948,172506981
23200628,3792602
23201228,23859317
23203149,143460
23203929,172544686
23204924,594634
23207975,47070613
23213107,172640229
23214720,154895874
23214729,13133943
23216187,8260418
23216381,9804931
23216832,2589436
23217530,4521174
23218152,9804931
23218579,5350903
23219361,59966705
23219659,172713193
23221495,172736191
23221581,41398005
23222091,33438428
23222310,30940393
23222680,100829279
23223028,7760617
23229152,131806850
23230395,84529
23232087,127740507
23233925,14320524
23235101,172885803
23235139,56793
23235654,20725025
23235762,32927725
23236828,172911004
23237952,1752807
23238781,81066021
23240738,110965771
23247351,127427486
23247442,499896
23247514,29098546
23249573,83141620
23250710,109061785
23251395,4672257
23251417,173047765
23251775,9837019
23252265,4220920
23252443,100238132
23252588,2536555
23253216,9484908
23254023,170942459
23254776,4391681
23254924,49015786
23255800,19631496
23256023,123578077
23256828,63943922
23256946,3732261
23258602,72196680
23258639,22412963
23258724,15194406
23262857,60281397
23264421,107434423
23265699,5962328
23268810,145252418
23269735,149047
23270879,5516133
23271408,39528519
23271535,122726779
23271736,47151333
23273676,116976293
23273907,173249074
23274386,123736313
23274936,157977326
23275013,756577
23275777,113905011
23277230,128579948
23277442,75633225
23278026,7138847
23285672,136455880
23285903,10713617
23287403,173362161
23288584,40381718
23288667,173373234
23289645,173379189
23289674,29219991
23289837,76536839
23290010,1539109
23290041,32226468
23290179,75982141
23292216,173406651
23292982,173416551
23293483,53179388
23293946,3402155
23294354,6239596
23300336,173485654
23301706,173249074
23302260,122374980
23302837,40733012
23303297,18554986
23304014,33923279
23304600,11789627
23305380,171858908
23306531,173535994
23307047,172756149
23307503,165607672
23308318,11540159
23308563,106897471
23310309,173290675
23311118,164886138
23311374,1119739
23311527,173584558
23311756,26259317
23312379,8055207
23312524,75748625
23317650,24987213
23319467,172506421
23320351,70331348
23322641,38908498
23322737,169589888
23322795,173685298
23323530,75359775
23324479,120167980
23325238,5201405
23327138,10826173
23327774,129273512
23329332,173754495
23329993,172837223
23334645,1730026
23335839,9761047
23336877,173823383
23337201,60521448
23338901,12128354
23339298,82930
23340718,131476075
23342782,4325160
23343836,172837223
23344008,172837223
23344243,62745867
23344293,156505456
23351120,2730883
23352462,38121779
23353173,55149174
23353909,63801339
23354284,3074904
23354992,101618737
23355035,428643
23355382,8990438
23355877,17015479
23357738,173987923
23357789,43488929
23358593,12404650
23358691,44951851
23359277,14719992
23360409,3478341
23361038,65804
23363336,174124006
23369253,174171891
23369528,688367
23369859,59514172
23369991,174180669
23370484,11844979
23372015,17314413
23372850,11844979
23373090,11844979
23373453,23089194
23374229,36291511
23375014,41354164
23375874,38386349
23376196,3806282
23376943,77938412
23377365,11274299
23377410,18128455
23377429,63098538
23377713,54241
23377720,96686669
23377781,174255459
23377961,174261493
23378076,174263749
23378120,1670486
23378281,160721088
23378803,51369575
23378815,20869217
23378828,133536506
23379996,35475017
23380590,164519659
23381157,12780119
23385738,170263842
23385746,7718759
23387463,24738447
23388053,6542295
23389451,9041817
23389897,60521448
23392375,23625464
23393043,59089906
23394849,157967816
23400115,50297669
23402559,4057381
23404901,24715521
23412268,174584122
23413509,152877297
23416448,14079322
23416536,151080327
23417242,174628863
23417781,35606642
23421363,60133196
23425584,31825530
23427160,19400984
23429074,123741063
23429109,97168718
23429757,41105459
23430085,75003580
23431200,4066645
23432542,56283770
23433516,174785774
23433518,124860677
23433585,174786681
23433996,20488196
23434675,21593637
23434788,56636906
23435040,57292550
23435615,125431405
23435772,14235061
23435916,174780742
23436140,172189639
23436576,174816758
23437204,347953
23437788,56283770
23437793,11581619
23438247,174838471
23439376,140057330
23439529,140057330
23449499,7886822
23449907,2148510
23450331,14383640
23450541,9494593
23450601,22820185
23451100,6950113
23451337,83786650
23451817,17487184
23452076,3075944
23452435,35065193
23453013,2416454
23454165,174986751
23454631,174263749
23455106,33395500
23455982,4781753
23456596,28907641
23456621,175019394
23461056,11262267
23462240,118086005
23462813,175082875
23463017,9241743
23464662,175103962
23464702,3656871
23465208,175103962
23465498,175103962
23465912,175116422
23466034,28316764
23466099,18458368
23466335,10466854
23466360,111782745
23466594,124860677
23467126,15651637
23467186,148945774
23468785,19043062
23469535,175152359
23469548,39147880
23470849,22188
23470928,175180318
23476922,23193
23477827,24555919
23478580,9287155
23479042,4243971
23480048,64076428
23480510,39607598
23481234,175289458
23482476,15562068
23483134,175311339
23483266,175311339
23483467,175311339
23483525,175311339
23483570,175311339
23484236,3552711
23484328,6047516
23485307,170477315
23485972,24501817
23486333,3726127
23486966,42078872
23487775,90334552
23487824,175372759
23488012,8335684
23488098,41326856
23488488,166262295
23489726,9864136
23495421,149579965
23496215,175448639
23497936,154955520
23500071,84503565
23501343,175497286
23502842,34777741
23504940,153189324
23505465,77925223
23505645,158540605
23506770,5977578
23507660,12009770
23508191,174951212
23508567,13956097
23513769,175583687
23514583,19043062
23514938,175583687
23514988,170271533
23515323,1687425
23516943,174511839
23516999,7138515
23517220,27921386
23519107,4089511
23520803,16110255
23520855,23667219
23521858,51282128
23523123,112843970
23524819,15919854
23525066,45239300
23527260,39538634
23527821,6073169
23528303,6270663
23528984,37541532
23529395,175778475
23535132,35506555
23535279,35506555
23536265,159598333
23537317,51368588
23538486,107434423
23538694,175180318
23538841,175180318
23539037,173362161
23540194,67176930
23541020,53597648
23541451,5047156
23542115,4265419
23544438,175900532
23544588,30672354
23545346,168429942
23545793,163621622
23546631,174805880
23548260,52751563
23549904,24475565
23554330,7951200
23556041,58114733
23557996,16400151
23559016,173021064
23559210,176038984
23560164,38202756
23560187,57549945
23561980,2447827
23563112,23891395
23565616,40078965
23565653,3206715
23565676,161899037
23565947,3163859
23566549,139935139
23568057,65171233
23572577,20302754
23573326,104475208
23573383,3074904
23574142,176185168
23574875,176191548
23575012,170032114
23575358,165135574
23576132,26953965
23576986,51037916
23578232,6503950
23579457,17477908
23580002,176245949
23580147,66865625
23581183,52763343
23582263,58113598
23582566,109327526
23582823,4436365
23583380,30436005
23583435,156557516
23584115,49523787
23584507,34177401
23586315,76939238
23593409,12881634
23593582,111262060
23593710,17494958
23594177,25096301
23595013,5709606
23595420,16347259
23596025,43180601
23596665,148564534
23597076,176279414
23597323,99270668
23598012,60163700
23601676,8994053
23605182,76939238
23605302,5252932
23605375,157658093
23606434,10284187
23606468,335046
23606605,17193773
23606804,5225104
23607625,4602029
23608085,1746811
23608594,176578851
23608665,6787883
23608727,15956611
23609407,176591085
23609559,1699871
23610064,130858402
23610557,2251176
23610982,91511951
23611312,19922549
23612284,2485076
23612681,55724558
23612811,19789539
23612855,99256824
23612962,15798930
23613174,3741154
23613576,34177401
23613688,175583687
23613805,176651039
23614276,176660539
23614417,176663321
23620624,128832652
23620728,17105274
23622168,12968185
23623267,24648109
23624930,176763105
23626799,7918430
23626886,176436884
23627524,2801739
23627589,170444830
23628745,176809727
23628818,176810211
23629119,32130349
23629364,133288905
23629960,33153151
23630216,51969502
23630510,101736132
23630582,26557574
23630829,23220666
23631288,173406651
23631575,2515199
23631725,176679165
23632578,3717633
23632853,6023250
23633175,1772509
23633872,91182678
23634984,176890090
23635601,18485718
23636223,67768251
23642287,270404
23642811,176964342
23643300,38672932
23644347,176679165
23644523,11243113
23644644,52549310
23644901,51088192
23646295,172544686
23647298,142765455
23648504,133288905
23649611,2653232
23649906,177036542
23650008,123453141
23650259,176983812
23650568,24771677
23650576,177045672
23650831,7849107
23651443,32772480
23652689,157845873
23654584,175180318
23660051,173362161
23660605,177146433
23660722,26584499
23661749,24595687
23662000,177157966
23662887,20618692
23664280,921431
23664324,9638130
23664916,8993896
23665341,176793977
23666777,82889379
23667137,115151548
23667332,107040079
23668381,1590148
23668731,177174475
23668732,177174475
23668733,177174475
23668734,177174475
23668735,177174475
23668736,177174475
23668737,177174475
23668738,177174475
23668739,177174475
23668740,177174475
23668741,177174475
23668742,177174475
23668743,177174475
23668745,177174475
23668746,177174475
23668747,177174475
23668754,29918034
23668849,162586833
23668975,130804
23669006,2965556
23669140,43264429
23669201,2438
23669328,19356927
23669381,7168913
23670513,177161276
23671009,87786261
23671775,129483977
23678832,1420659
23681735,177353847
23682503,27245
23682816,11186022
23683049,80344984
23683504,51429969
23683520,90834217
23683924,6238348
23684349,319707
23684655,10964365
23684864,13788158
23684973,7201216
23685538,37286422
23685999,22779744
23686606,4810688
23687344,27046912
23690062,175180318
23691189,159811367
23691588,159811367
23692933,170534355
23694603,1006421
23696307,3464870
23696695,10440477
23698480,5022499
23700333,18882408
23700385,8335684
23702051,1327095
23702074,12243051
23702317,177562935
23702356,177562935
23702442,12243051
23702555,10434360
23703345,147721837
23708317,17125526
23709593,128416096
23709995,153390633
23710983,5192686
23712143,161081229
23713359,1581733
23713405,12243051
23713463,42741722
23713825,145252418
23714194,15603100
23714684,12243051
23714854,48911266
23714915,177714844
23715256,4112404
23715974,3635762
23716003,109874158
23718065,177761074
23719597,31665801
23722695,23818330
23723855,28752891
23723970,10331194
23725946,13963575
23727037,127345864
23727326,5832321
23727923,116067987
23728057,15681707
23728069,83899060
23728251,9223263
23729632,142248429
23729711,3734637
23733244,6106609
23741304,59860568
23741795,75469247
23742000,50003794
23743988,85572162
23744530,3447309
23744762,8159536
23744773,172544686
23745442,178059867
23745732,178062766
23746579,124357
23746801,172544686
23747164,83824521
23747567,1636933
23747870,174838527
23747957,36052067
23748179,6854910
23748601,477787
23749162,6989615
23749862,20447869
23750601,3605048
23750623,12243051
23751205,12243051
23752247,178123507
23752922,6513281
23753607,131829860
23753775,2250865
23754446,76104209
23754556,76104209
23754635,76104209
23755278,105825171
23756498,74033494
23758532,6059542
23760168,30736639
23760365,105310740
23761645,16851857
23761707,178229322
23762153,120010130
23762605,109551284
23763165,12243051
23763320,1181486
23763367,178237936
23763873,178244787
23764185,12243051
23764303,178224519
23764791,12243051
23765629,17583134
23765706,25939370
23765937,176051903
23766156,178266385
23766986,178224519
23768377,97262966
23768711,161899037
23769218,161899037
23771352,25705033
23771486,12089291
23772252,18825679
23772767,151084261
23772926,20333472
23773431,22288459
23775392,83929557
23779181,3734637
23780896,45845050
23781939,22866437
23784498,1302843
23784779,19909972
23785875,137916804
23788475,26921064
23788708,154965091
23789466,178507107
23789480,37401126
23790556,178520748
23790744,113094141
23791349,31427834
23792606,178543960
23792629,110965771
23792656,176001804
23792770,110965771
23797329,178543960
23799904,5962328
23803334,16158622
23803836,55339775
23804690,40381599
23804783,178473107
23805007,4335164
23807257,8662157
23807600,178665352
23807689,116839989
23807788,178473107
23808650,178675800
23808715,26502283
23808895,178654047
23809758,21012470
23809978,17129810
23810398,178696800
23810745,62127615
23811416,4427689
23811541,23255533
23812583,4427689
23818526,178743973
23819961,791011
23820164,3654624
23820465,116839989
23820538,28373054
23820909,178636681
23821848,14934881
23822397,2793254
23822436,7138847
23823959,173230953
23826739,34404232
23827761,15784251
23827905,101438864
23837148,175507083
23837898,178986313
23838063,149073048
23838400,72142281
23838734,94219511
23839013,148130073
23839200,178303634
23839890,151124394
23839939,70307702
23840030,179010070
23840461,63417081
23841282,13873488
23842204,38615080
23842721,12387523
23844034,2478424
23849343,90534522
23851659,4113106
23852303,5091423
23852718,6527776
23852841,9574706
23855079,29100568
23855466,179187831
23855867,173386569
23856563,25497297
23856708,27703207
23857107,16308520
23857159,14476858
23857515,64060155
23857631,140057330
23857837,140057330
23858270,18768995
23858353,154302755
23858901,176246555
23859194,179233527
23859280,9808458
23859490,9808458
23859834,11274299
23860039,37626695
23860047,27615247
23860219,152228055
23861367,21721684
23861801,81510823
23868986,178543960
23869761,29326392
23870093,6570552
23870798,52443525
23871290,3563802
23872299,178059867
23873057,13754273
23874025,12243051
23874196,179366206
23874777,12243051
23875454,179376942
23875602,12243051
23875745,10951481
23876337,12243051
23876348,179387087
23876355,16597520
23876927,146326976
23877625,179397918
23877781,8610441
23879156,179387087
23879304,179416315
23881522,179442361
23882152,2375125
23882240,10132406
23884206,26921064
23890947,24033115
23892803,23839989
23893916,8685999
23894317,479432
23894403,15356183
23894929,3201625
23895775,29099312
23896110,175315624
23897524,6438952
23898007,179594570
23898727,2776635
23899015,23422026
23900717,100238132
23900919,20134221
23900940,179619904
23901030,100238132
23901118,179619904
23901252,100238132
23901420,100238132
23901526,100238132
23901908,179634496
23901975,43275413
23902562,92696117
23902905,1429710
23903645,105699183
23903960,179255065
23905099,24288568
23905542,1630247
23906042,179677211
23913344,1338262
23916900,83967077
23917121,179765779
23917760,179778880
23918528,20585393
23918586,22710535
23918916,17315514
23919286,179789963
23919507,39531110
23920387,15654962
23920657,132485563
23921460,165257273
23921983,165257273
23922092,19472344
23922930,179825270
23924218,1966537
23925434,1903663
23925502,4162797
23926049,6900478
23926532,171198420
23926896,5371388
23932185,178543960
23933041,14743478
23934000,173362161
23935141,282655
23937502,17772042
23937509,13020369
23937672,179619904
23937773,5628508
23940102,80262218
23940698,90878763
23942226,37806504
23942859,180005361
23943070,180008916
23943945,97964040
23943948,18598201
23946148,15817123
23946427,58390724
23946641,10661558
23946797,65059624
23952724,121379512
23955297,30021975
23955348,180126576
23956264,128785861
23957636,19640594
23957942,46498586
23958542,180154611
23959939,10606156
23960224,17631089
23961249,127437059
23961333,180180858
23961376,154266431
23963981,180208872
23964318,180212824
23964830,180219381
23965055,79298323
23965460,157141199
23966710,169166409
23970993,32909393
23973305,88394152
23974919,25364341
23975246,6111084
23976566,105124052
23976700,7988008
23978220,180347935
23978509,178303634
23979192,15538912
23979650,50698186
23979686,3894475
23980151,180379038
23980153,180378787
23980622,180380802
23986569,180380802
23988427,64194344
23989379,180467103
23990013,39865251
23990128,82834850
23990829,10218953
23990868,4447548
23992091,78441349
23992731,68350188
23992737,4841646
23992829,20855056
23993066,160325910
23995936,180548427
23996251,135510002
23996479,303939
23996716,44352618
23997663,2373120
23998608,15344412
23999822,90629446
24000030,64892392
24000797,19202612
24006208,53778891
24014159,167098774
24014307,180720187
24016646,16275624
24016962,180744564
24017521,117675375
24017674,14856361
24018753,105315535
24019172,9263105
24019698,100965471
24020883,180781689
24021725,16962957
24022079,15266695
24022413,4094332
24022943,20805
24024322,111978355
24024456,111978355
24024496,31671247
24024721,175019394
24033132,51038
24033812,180892493
24034429,180897611
24034853,18168381
24034953,25096301
24034969,40218949
24035864,20154516
24036655,49219601
24037479,16094075
24038323,32720219
24038899,10828579
24039069,154860771
24039582,14795719
24039926,180945232
24040279,4365496
24041042,12307951
24041447,2496897
24041631,23831257
24041916,179382251
24042332,56917612
24042606,91427536
24042844,143052745
24043603,4181378
24044039,180991373
24044352,5044922
24046484,139124384
24056066,23989761
24057278,161899037
24057583,181108819
24058869,81022597
24060140,29127683
24062062,22002554
24062588,17132917
24065326,16835514
24065408,1583742
24065918,35996743
24066280,100128949
24066510,21563231
24075491,8185223
24075850,4227606
24077483,116482644
24077570,22923979
24078552,36576422
24078852,181300842
24080143,44292356
24080464,19445501
24082591,44303500
24082871,50545016
24083340,13460416
24083686,181344112
24083746,32434287
24085451,47929235
24086178,6523823
24086457,181372846
24086562,178833771
24086704,106460468
24089034,181397986
24095408,156955078
24096651,161441682
24096826,18389214
24097816,2163683
24098320,10222758
24099108,179436298
24099296,22543458
24100492,22543458
24101160,22543458
24103241,13899187
24103404,656978
24103428,179351232
24103912,19303369
24104871,178473107
24105281,29582228
24105640,178473107
24114389,180661875
24114571,6568865
24115364,11582560
24115562,55948559
24116050,14573346
24116631,5740704
24116708,279067
24116969,162290659
24117055,181651082
24117765,10642957
24118031,4924711
24119086,6636052
24119328,8612450
24119876,181679481
24120512,17200390
24121036,24591977
24121842,24591977
24121885,81013659
24122599,14905006
24122725,181711840
24122836,181710793
24129287,163703392
24130728,11542546
24131620,26930091
24131689,62176119
24131817,91332497
24131843,14742776
24132058,60617669
24132282,642986
24133060,20771576
24133244,117510818
24135740,177353847
24136172,1844352
24136557,177353847
24136587,80770105
24136740,177353847
24137279,7199637
24137323,181851683
24137748,181858292
24137869,1261480
24137890,67785571
24139165,8072802
24139687,1767221
24140119,181885526
24140198,85506502
24140556,36818639
24147123,4857962
24149436,6792120
24151078,83231755
24151964,7941100
24153401,2011899
24153494,154965091
24154729,37995238
24155415,26315450
24156731,132856118
24156857,3156480
24157013,182039779
24157110,28422
24158722,31404168
24158806,142426920
24158816,128610997
24159289,41366374
24160395,178145214
24161365,2497606
24161582,182086879
24162064,182092241
24162261,83377687
24162615,178059867
24162681,128217748
24162696,1391408
24164953,74291583
24164956,132492053
24166066,14678390
24169179,182152235
24171777,6489789
24172522,72923342
24175050,181827361
24175236,13929249
24177410,112901574
24177822,154258141
24178083,179778880
24178481,128217748
24179288,154258141
24179556,154258141
24179803,72882190
24181763,182260692
24181925,128217748
24182137,100238132
24183293,48182426
24184615,75479604
24185045,13204586
24186326,10915812
24186601,20367358
24186775,17183013
24187794,29582882
24188354,49704571
24194478,182363374
24199249,182411776
24199400,70162513
24200751,47424665
24201129,25635056
24202365,182440062
24203680,9756051
24203813,51510730
24204269,7360975
24204338,63929490
24204341,4127752
24204582,50941579
24205303,34364912
24205351,100238132
24206202,182472967
24206224,10771238
24207804,182488531
24207931,182326270
24208472,55468128
24208760,56905821
24208976,1218837
24209867,1218837
24210296,97015202
24210400,20486410
24217712,842091
24222051,154949847
24223406,154258141
24223602,182086879
24226102,34358062
24226175,12002279
24226286,21466891
24226511,3734637
24226528,1525346
24226842,17477908
24226955,7461066
24227739,43463232
24229031,182363374
24229203,4391922
24230067,5132019
24230182,127412674
24230591,24175837
24231655,37417547
24232076,8591292
24232309,139946116
24232645,157967816
24232774,41869421
24234030,39083533
24234359,2560891
24239222,74874485
24240996,19707138
24242153,167818456
24243249,32720219
24243862,5002183
24244194,176821276
24244796,70091196
24245265,79913651
24245905,131914514
24246039,106309624
24246595,34360053
24246704,25237492
24247367,38874050
24247380,76737749
24247797,19001556
24248461,25039950
24248735,24604504
24248741,2796906
24250052,21379585
24251237,180329864
24251311,41361010
24258555,160318374
24258565,143589
24260244,58023108
24260247,14759766
24260404,182940016
24260464,15310048
24261171,1133299
24264371,182976972
24265177,182945752
24265209,182295691
24265333,84527789
24265776,10875931
24266025,182989727
24266063,1327248
24266273,181710793
24267208,21074914
24267383,13078961
24267385,12243051
24267506,21074914
24267706,21074914
24269100,181710793
24276183,59749141
24276835,26459329
24277232,139105717
24278511,19866189
24278899,24404900
24279547,19866189
24279693,183127881
24279771,142053
24279933,36632628
24281831,38085094
24281837,31679084
24282118,155935757
24282429,142053
24283298,105159
24283531,11150363
24284162,80793056
24284701,101457588
24284744,123362684
24285044,24595747
24285110,183178516
24285869,97825
24286512,29110009
24286518,183191309
24286851,54042
24287062,180289633
24287261,16574437
24287286,32617252
24287367,102896902
24287826,183211558
24287857,183211776
24287863,165395917
24288869,25414207
24289129,1334373
24289209,183211776
24289510,54103333
24289567,41326856
24289926,149324749
24299542,25093840
24300863,5594198
24302356,33067672
24302828,125011763
24303775,170817628
24304515,471453
24304881,122917817
24305035,14709426
24305252,106460468
24305977,106460468
24306539,16257970
24307110,43321
24307675,183375315
24308589,101328784
24308928,65421561
24308988,5717334
24311790,2631054
24312275,20132009
24312400,22716889
24312987,182363374
24313236,183423525
24313356,183423525
24313434,183423525
24313500,183423525
24313537,9973967
24313701,16851857
24314268,143820550
24323687,127539184
24323953,34643568
24324489,73885
24324891,19557813
24326705,178244787
24327546,80885460
24327950,183548336
24330532,183568797
24332080,62803
24334075,183599440
24334422,17577495
24334634,3220590
24335248,183610844
24336051,183617557
24337254,183633639
24339196,174492861
24345718,183699341
24347151,4891915
24348078,176427055
24348514,96694697
24349922,29799151
24351450,127532142
24351719,87585422
24352862,183751102
24352967,182989977
24355118,55503144
24355153,183388833
24355169,43037915
24356390,138607228
24356663,138607228
24356861,6517654
24357412,10711933
24357562,19940836
24358122,30075148
24358619,106837455
24359329,56202220
24360039,150629197
24360112,183833039
24360537,150629197
24366289,183707967
24366897,183886601
24367113,3540748
24367577,3074904
24369797,178178426
24369857,2790890
24370001,8961407
24370468,521594
24370692,8973065
24372235,158969505
24372429,10197436
24373602,8409547
24373776,6024063
24374428,183950956
24374487,33587458
24376295,25741946
24376374,3436710
24376945,21766565
24377683,21410546
24378358,183989835
24378513,714531
24378806,27923193
24379279,184000316
24379887,184004979
24380012,73592174
24380794,184009385
24387380,30523475
24387440,184065290
24387826,151507961
24388099,2269233
24391756,20813915
24392320,19847523
24392338,160356
24392461,24405003
24392740,110088704
24392856,55924743
24393653,95108020
24393933,184119295
24395202,184130293
24395331,6059987
24397502,184004979
24397657,30927892
24397824,72423116
24398061,53163551
24398725,110907551
24402527,184204269
24403784,21663531
24405674,19259290
24405962,96694697
24408535,408485
24408644,184264303
24409066,49405
24412104,91034542
24412681,184233409
24412825,6451492
24413589,72872297
24414462,156505456
24420139,165898555
24421357,10534760
24424607,409965
24424840,148272313
24426350,16908803
24426631,165884816
24428060,120371644
24428782,184467900
24428965,22460686
24430382,59156312
24430667,111938058
24430682,179026754
24431205,20267412
24431214,32168079
24431407,184496160
24432069,103488282
24432539,43825074
24432685,122498535
24438437,53781263
24438564,53781263
24441860,22541573
24441912,9949215
24444586,24020292
24445770,89031106
24445876,59463190
24448560,76409499
24449621,184653310
24451302,107802009
24452770,212420
24453838,184694715
24454114,54548626
24454304,141765510
24455779,27532205
24460450,112843970
24464665,28046572
24465831,81712936
24470373,42993745
24471239,24421834
24472398,96810536
24472562,37535886
24473230,184853043
24473606,3469364
24474325,66808561
24475318,173369078
24475331,55149412
24476209,104812805
24477757,169382341
24479063,59156312
24489174,184523531
24491178,20044199
24491450,4831440
24491624,30985759
24492814,362457
24493058,4110677
24493475,185022050
24493582,26584499
24493940,1114587
24494062,6257521
24494717,2450194
24495291,43253307
24495605,75173477
24497080,61391963
24497152,61391963
24497202,61391963
24497265,61391963
24497815,162280872
24498097,120371644
24498872,185067271
24508874,59156312
24509757,1273890
24510046,5485647
24512493,175152359
24514134,16828799
24514490,258674
24515198,185189643
24515524,58097815
24518005,4576234
24520558,12243051
24520702,9010955
24521322,12243051
24521630,83921231
24521752,180700434
24522061,63189852
24523422,160495098
24524252,296491
24525249,9913035
24525290,185265758
24525356,185267820
24525886,22577148
24526035,59156312
24527051,100565897
24528199,3464645
24531719,6525229
24532484,14405060
24535218,107434423
24535740,183779546
24535821,26584499
24535857,12243051
24537187,12243051
24537721,12243051
24537860,12243051
24538110,12156706
24538208,20584520
24538218,50321289
24538627,12243051
24539281,30985759
24539732,12243051
24540842,6524762
24540935,51068857
24541125,62100691
24541153,30895980
24541262,5997182
24541899,52525653
24541992,12243051
24542531,12243051
24543645,182363374
24545438,30384092
24550536,137130915
24553427,49505120
24553891,68557372
24554027,24587292
24555212,39528519
24555741,185514817
24556525,90937044
24556756,185524223
24558117,894712
24558491,39038649
24559347,73079322
24560314,19703783
24560351,69767
24560488,607217
24561063,1508253
24561311,17345576
24561322,37580284
24561950,181111992
24562197,167025338
24562495,62023756
24564608,39528519
24565942,39528519
24569072,185636316
24572398,10679309
24573069,65804
24573377,104812805
24574987,6892560
24575257,146182000
24575718,170446723
24576230,24046704
24577999,179676509
24580129,143070465
24580422,10574166
24580806,174986751
24580838,185512151
24580943,174986751
24582124,102287990
24583029,75302217
24583519,7939437
24583645,48805583
24588491,119864371
24591995,39528519
24592583,19068554
24593351,105797483
24594184,185850609
24594587,3268993
24594717,107434423
24596296,20633674
24596989,12292581
24599215,185888575
24599452,185889529
24600833,12156706
24601752,185908506
24602796,52395622
24604281,185683441
24606241,165725362
24606641,99202586
24607120,128917721
24607287,160614820
24607535,183623716
24607763,118029044
24608095,9663349
24608893,27032848
24608922,84862540
24609263,43803591
24609530,185981519
24611661,185683441
24614703,127956858
24618397,29100568
24618542,55149412
24620408,186059643
24621401,42795691
24622596,16754308
24624070,181111992
24624154,139756559
24624171,81662935
24626439,5922211
24626621,186100463
24627128,186111724
24627684,47895481
24628788,31929849
24629029,2521642
24629830,11406067
24630272,23971160
24630495,24165842
24631587,186142001
24632050,186148319
24632399,1846051
24632456,186148178
24632516,79322329
24632590,32162495
24632627,3191545
24632879,3191545
24632914,24790900
24633539,63409074
24633702,163843832
24633732,2903817
24633966,161268152
24634657,38874050
24635041,186178785
24635095,179657707
24635506,171825960
24635562,44213272
24644837,9864136
24645220,115258603
24645434,9864136
24649878,25237492
24650448,185495146
24650569,4028002
24652644,31789510
24652832,56391348
24653197,104497453
24653285,18416898
24653322,131482216
24653572,171590575
24654607,126034120
24655093,4538012
24655787,32008804
24656086,186334891
24656108,4794638
24656201,25479861
24656571,55724558
24656728,31929860
24656865,186029613
24657328,173373234
24659224,19288299
24659877,186376053
24667053,159482696
24670553,26584499
24670583,26947215
24670846,186362905
24670932,16713679
24673017,13834266
24673382,59074471
24673759,25895777
24674269,33510832
24676554,162881419
24676594,186501476
24677673,4538012
24677845,70237937
24677926,11305249
24678015,32162495
24687253,186586297
24692025,163421878
24693488,186620707
24694397,186626470
24694832,588933
24695406,98157128
24696044,43184079
24698043,14710145
24698087,26068038
24699301,20912691
24699402,186586297
24699629,5160639
24699739,48410883
24699823,4607848
24699891,45416627
24700123,45416627
24700856,3532263
24700919,185724116
24700984,52575889
24710755,101498908
24711813,186361566
24712037,13490977
24713329,186791133
24714137,186798498
24714264,46594096
